subject,t_center_s,label,is_stress,eda_mean,eda_std,scl_mean,scl_slope,scr_rate,scr_mean_amp,scr_auc,hr_mean,hr_std,rmssd,sdnn,pnn50,temp_mean,temp_slope,temp_std,acc_mean,acc_var,enmo,cort_mean,cort_slope,cort_auc
S10,895.0,1,0,0.4256666898727417,0.005021838471293449,0.42553319832088204,0.0001755973932557358,1.0,0.017560264009299276,0.0844725467202386,93.66982751434776,10.710874939041732,105.82020916000245,76.17864356348501,42.22222222222222,33.99399948120117,0.0002866591841633675,0.018725397065281868,0.9846898913383484,0.00031459800084121525,0.0016084749950096011,4.902877,-0.016941248,4.8808846
S10,900.0,1,0,0.42627960443496704,0.0049435594119131565,0.42609946753592687,0.00019353745191018674,1.0,0.017532458607467327,0.07861131659746813,95.82922524598101,10.283405030957656,97.74012601688365,64.65549598570121,48.148148148148145,33.99483108520508,4.9098191711644745e-05,0.017793621867895126,0.984527587890625,0.00021981944155413657,0.0010647227754816413,4.8984327,0.03404294,4.8777757
S10,905.0,1,0,0.42689788341522217,0.00490125548094511,0.42698150750007346,0.00016100715836944073,1.0,0.017541070189401153,0.073555629311568,94.43314902616595,10.37740284371848,110.90448452384602,68.49465223753116,50.0,33.99420928955078,-9.87220194199371e-05,0.01810193620622158,0.9847891926765442,0.0003583783400245011,0.0017937665106728673,4.9051466,0.047654424,4.8824553
S10,910.0,1,0,0.42742016911506653,0.004717733711004257,0.42746045859118476,0.00010263492674484774,1.0,0.017898154443211634,0.07600397644655707,94.41095909577359,12.077182558710476,129.58391947884584,79.70162769316346,54.0,33.99349594116211,-0.00015734331121685134,0.018331849947571754,0.9847486019134521,0.0003988805983681232,0.0021123969927430153,4.915575,0.13959612,4.8934674
S10,915.0,1,0,0.4274787902832031,0.0062535726465284824,0.42739482840003296,4.864641618217055e-05,3.0,0.019314928252249192,0.10236279874232951,94.81250827217868,13.403221357730319,144.63575150268034,88.72429345153718,56.86274509803921,33.99445724487305,-0.000224025463192137,0.017832938581705093,0.9855464696884155,0.0005767855327576399,0.0026941325049847364,4.9130535,0.12616676,4.89175
S10,920.0,1,0,0.42441946268081665,0.011594479903578758,0.425504415547905,-0.0003073683279298899,2.0,0.025879672511708474,0.08729480444752313,95.14526775549749,13.641150002650411,144.08860908190093,88.40877528677285,54.90196078431373,33.99712371826172,-0.00032125175755629004,0.017140332609415054,0.986878514289856,0.000563033448997885,0.0025957762263715267,4.916855,0.18602797,4.896657
S10,925.0,1,0,0.42175450921058655,0.014846992678940296,0.42193159703216193,-0.000534614979892298,2.0,0.025724593705170495,0.08041765663423897,94.89521710318719,12.403936342249594,130.32286629431792,81.33642401949422,46.666666666666664,33.99662399291992,-0.0002884067697059429,0.01675313152372837,0.9880433678627014,0.0004771675157826394,0.0021682088263332844,4.932314,0.22034706,4.9112935
S10,930.0,1,0,0.4185832440853119,0.017578883096575737,0.4184760680823338,-0.0007673615975998302,2.0,0.025630071882833783,0.09203799320053047,94.7416078596006,12.084936899207461,125.44025293521857,78.60499122833454,41.935483870967744,33.995872497558594,-0.0002756651086242313,0.016659606248140335,0.9893578886985779,0.0004887418472208083,0.00225826445966959,4.9301653,0.1579279,4.9079003
S10,935.0,1,0,0.41517210006713867,0.019320635125041008,0.4151630714102911,-0.0009339714553120796,2.0,0.02565572543964023,0.08861518124935162,93.50980975613307,12.390927995600489,122.93832017075168,81.04063831912727,40.625,33.99349594116211,-0.00020138261657602348,0.015364312566816807,0.990841269493103,0.0004941689549013972,0.0023358245380222797,4.937989,0.06512968,4.918059
S10,940.0,1,0,0.41164904832839966,0.02037251740694046,0.4116256719007937,-0.0010229566566259645,2.0,0.025656722926562348,0.08649278202451553,90.9702426647041,10.436535843405776,104.17506686559703,76.17681471642233,32.25806451612903,33.990665435791016,-2.7220668775321302e-05,0.012631046585738659,0.9922614693641663,0.0004967662389390171,0.002424088539555669,4.9412036,-0.029204687,4.9223633
S10,945.0,1,0,0.40796077251434326,0.020824873819947243,0.4080723987992409,-0.0010736619619047178,2.0,0.0256524589353527,0.08320847110089212,89.88141490600094,10.470960100594022,103.28871084343348,76.07008172319802,31.746031746031743,33.988582611083984,-1.7908195273926714e-07,0.012233203276991844,0.9936149716377258,0.0004967147833667696,0.0025140016805380583,4.945407,-0.12809801,4.9249434
S10,950.0,1,0,0.40427786111831665,0.02074841782450676,0.4042863082250722,-0.001074924239681116,2.0,0.02565670710896828,0.08764083225264835,89.69783577363056,9.881202587832265,97.67282056382902,70.2938369392336,28.78787878787879,33.987083435058594,-8.024591445827142e-05,0.012773091904819012,0.9949877858161926,0.0004924589302390814,0.002601090120151639,4.957501,-0.06338366,4.9383783
S10,955.0,1,0,0.40055760741233826,0.019781826063990593,0.4005635718194165,-0.000971168220201371,2.0,0.025651893263302694,0.08536761819829669,89.71540433155768,9.354558097474836,90.46473809185638,66.06032528565864,23.943661971830984,33.986083984375,-0.0003038586083193061,0.013152367435395718,0.9964398741722107,0.000481295253848657,0.0026907026767730713,4.9437084,-0.05788002,4.9233623
S10,960.0,1,0,0.3967627286911011,0.017955929040908813,0.396828822750901,-0.0008301629774901749,2.0,0.02593613979153242,0.08390459682549851,89.14245025694024,8.334510815211475,82.2945566222793,62.612962310761894,19.17808219178082,33.985084533691406,-0.0004141334071811748,0.01369249913841486,0.997799277305603,0.00046934105921536684,0.0027798484079539776,4.952249,-0.030005846,4.9323177
S10,965.0,1,0,0.3936766982078552,0.0158211812376976,0.39406883983259805,-0.000505666844730392,2.0,0.025589264578639914,0.10233852756669484,89.27187524615104,6.777512242474462,59.26524944406011,51.59665566886978,14.666666666666666,33.98374938964844,-0.0005863551437508517,0.015030954033136368,0.9990947842597961,0.00030134752159938216,0.0021876683458685875,4.958067,-0.0007727543,4.9356437
S10,970.0,1,0,0.3928025960922241,0.014114081859588623,0.39229576250947595,-7.652772654011465e-05,3.0,0.029729301121960965,0.14424069056761046,90.76858067359613,9.022538917687298,71.22536028727372,61.7598244686018,15.584415584415584,33.983585357666016,-0.000562877499723273,0.015236497856676579,1.0006989240646362,0.0002429238666081801,0.002192368032410741,4.937988,-0.0041663237,4.918938
S10,975.0,1,0,0.3922483026981354,0.012325716204941273,0.3923689495799038,0.00034654610573342965,1.0,0.035030946684141695,0.08772835126382364,91.48690048190063,8.530381641566397,55.24271728019903,57.700085617301006,12.195121951219512,33.98283386230469,-0.0004317994908255984,0.015065344981849194,1.0015603303909302,2.922514113379293e-06,0.001636805129237473,4.9403453,-0.041528977,4.918837
S10,980.0,1,0,0.39402854442596436,0.013600223697721958,0.3940887377099924,0.0005183684459500292,1.0,0.034925701378432206,0.08674127290304531,92.01569124685594,8.494848262517452,54.25754991135999,57.728858775771,11.627906976744185,33.9821662902832,-0.00010625642236653447,0.013794991187751293,1.001915454864502,4.212698968331097e-06,0.0019918435718864202,4.9359393,-0.012097666,4.9170237
S10,985.0,1,0,0.39593130350112915,0.014481072314083576,0.3959667386984247,0.0006269980736137865,1.0,0.03491317186202747,0.0866685401190581,91.51352132025518,8.534302911958566,54.57577873929056,57.881193840418526,11.76470588235294,33.98249816894531,0.00015456838867204344,0.014097682200372219,1.0022120475769043,4.911197720502969e-06,0.002284922171384096,4.913428,-0.01463164,4.890743
S10,990.0,1,0,0.3980472683906555,0.014907154254615307,0.39791103034992,0.0006646946573552296,1.0,0.03491964018957705,0.09475932151487602,91.40659855343951,8.439263555322091,54.074114056972874,57.38926441793817,10.465116279069768,33.9855842590332,0.0006105703815729036,0.019844569265842438,1.0025346279144287,5.5378823162755e-06,0.00260757515206933,4.9208403,-0.034640215,4.8994384
S10,995.0,1,0,0.4001632034778595,0.01498545054346323,0.40013516660413034,0.000688090051184192,1.0,0.03491687662580939,0.08863671466369716,91.86081836197921,8.1948723382722,55.855976224051986,55.530261615446506,11.627906976744185,33.99008560180664,0.0010145928309643422,0.02466357871890068,1.0029124021530151,6.157196821732214e-06,0.0029853631276637316,4.9305334,-0.0115227895,4.908839
S10,1000.0,1,0,0.4023164212703705,0.014688585884869099,0.4023060076264186,0.0006554089539839994,1.0,0.03491974887579141,0.086978523095947,92.6673868580213,7.996906086605653,56.087128507309075,52.9726714369138,10.344827586206897,33.992835998535156,0.001180182038256744,0.025985850021243095,1.0031745433807373,6.27830149824149e-06,0.0032474796753376722,4.926844,-0.10088328,4.9062057
S10,1005.0,1,0,0.40451765060424805,0.013904829509556293,0.4044871493691961,0.0005677690417441735,1.0,0.03492023976520814,0.08661103272070356,92.67205472161054,7.6730817436032295,52.149909000121276,50.651009626910614,8.13953488372093,33.99782943725586,0.0014091432557147379,0.02892964519560337,1.0034642219543457,6.362161457218463e-06,0.0035377447493374348,4.93422,-0.11480587,4.915417
S10,1010.0,1,0,0.4067721664905548,0.012602899223566055,0.406750636102862,0.000426914214818624,1.0,0.034980947647370364,0.0857960981935468,93.22593411782773,7.381027081650567,52.119240496049606,48.37763521008591,8.045977011494253,34.00208282470703,0.0014029260588125203,0.02902200259268284,1.003787875175476,6.22327297605807e-06,0.003861278761178255,4.919457,-0.03711777,4.898529
S10,1015.0,1,0,0.40910670161247253,0.011839871294796467,0.40929732618155995,0.0003301129655208518,2.0,0.046058915718805354,0.10312430756820566,92.84199537657341,7.502502818369779,52.756071925419164,50.21803640241472,7.0588235294117645,34.006832122802734,0.0012566385481264752,0.027657264843583107,1.0029261112213135,0.00026390852872282267,0.004811469931155443,4.923537,-0.053641286,4.902697
S10,1020.0,1,0,0.4144898056983948,0.016171729192137718,0.4141145933681201,0.0003298467699324523,4.0,0.04400512709381506,0.18164330782626148,94.14852257845752,8.033692630402674,42.00246015683118,50.35221425224323,11.904761904761903,34.01166534423828,0.001135947325612756,0.026717884466052055,1.002581000328064,0.00027584319468587637,0.00483329314738512,4.906141,-0.04487283,4.88567
S10,1025.0,1,0,0.41734662652015686,0.01419984269887209,0.417816897559489,0.000239681495018909,3.0,0.0476780923697225,0.14202844213327598,94.20285596468743,7.810916647485032,40.009819906123724,49.35379069576018,11.363636363636363,34.01832962036133,0.0009848399341028482,0.024093972519040108,1.002722144126892,0.00027486399631015956,0.004904407542198896,4.8977737,0.022535108,4.8786755
S10,1030.0,1,0,0.4168935716152191,0.014219882898032665,0.4169818372936581,0.000259713776511386,3.0,0.0471948834834934,0.13918582794510523,93.62394708473865,6.556278020960207,37.80977377683653,43.553108980135136,10.0,34.02316665649414,0.0008530407560877282,0.022396685555577278,1.002627968788147,0.00027430435875430703,0.00480804406106472,4.898627,-0.05085243,4.876934
S10,1035.0,1,0,0.4162166714668274,0.01449966337531805,0.41626802062815377,0.00015467935241929583,3.0,0.0470453886553065,0.13669835846894357,93.6233768086869,6.536221510040596,37.44932919218239,43.614665307181994,10.0,34.02720642089844,0.0006107741535230334,0.01956036500632763,1.002387285232544,0.0002739241754170507,0.0045703318901360035,4.893358,-0.066273265,4.8726163
S10,1040.0,1,0,0.4153265655040741,0.01498057134449482,0.41537002043374566,1.6281450095760364e-05,3.0,0.047036511437522376,0.13606357139365388,93.74387057285747,6.691807403642395,38.20233504352552,44.572800060043456,11.11111111111111,34.0300407409668,0.00037897349368407686,0.018222829326987267,1.0021177530288696,0.00027316209161654115,0.0043204547837376595,4.8821836,-0.07781382,4.862019
S10,1045.0,1,0,0.4142499566078186,0.015571482479572296,0.41420156331132946,-0.00013036897659341997,3.0,0.047041770965000486,0.1407801925425809,95.0964507146275,6.743799576633965,38.34255018763494,44.509216314024876,10.869565217391305,34.03279113769531,0.00013213347978058732,0.015946295112371445,1.0018848180770874,0.0002725859230849892,0.004102068487554789,4.906428,-0.0406737,4.882818
S10,1050.0,1,0,0.4130667448043823,0.016172921285033226,0.4129810522243224,-0.0002673895720256431,3.0,0.04704261766593335,0.1412779008647028,96.28438347021475,6.853421066018569,39.521828985990126,44.93200333716382,11.827956989247312,34.03291702270508,8.211428760006222e-05,0.014994067139923573,1.001664638519287,0.0002716593153309077,0.003884048666805029,4.901762,-0.027105415,4.8827686
S10,1055.0,1,0,0.4117928743362427,0.016768820583820343,0.4117882879193461,-0.0003883514777159501,3.0,0.04703938437380123,0.13916072041100136,97.04165630269453,6.770532251394275,40.67483645300523,44.625441795030575,12.76595744680851,34.03199768066406,9.999607757558835e-05,0.015362112782895565,1.0014125108718872,0.000270335644017905,0.0036382649559527636,4.8988423,0.05673284,4.880335
S10,1060.0,1,0,0.410417765378952,0.017352234572172165,0.41046556678878415,-0.000513425538365728,3.0,0.04702718053529468,0.1373083130863081,97.74593667920182,6.648865147064014,40.289892431984114,43.54050554677447,12.76595744680851,34.03199768066406,-0.0001333381701709175,0.01536211371421814,1.0012917518615723,0.00026951535255648196,0.0035174440126866102,4.9079065,0.03163758,4.887119
S10,1065.0,1,0,0.40897336602211,0.017909737303853035,0.4090934247358032,-0.0006345166221915739,3.0,0.04700333825109591,0.13435058648557072,98.62536613345135,5.966722946532992,39.9488262293808,38.58211559903399,12.631578947368421,34.02937316894531,-0.00025616293824850633,0.015995344147086143,1.0011177062988281,0.00026836321922019124,0.003342951415106654,4.918622,0.1502247,4.897579
S10,1070.0,1,0,0.40736380219459534,0.0184658020734787,0.40699658802884325,-0.0006959329884959582,3.0,0.04820584950369822,0.14423606552059948,99.53470455395792,5.4629833705090745,39.49595040867115,33.91319410838065,12.631578947368421,34.02816390991211,-0.00043902767290481605,0.016880817711353302,1.0008898973464966,0.00026698558940552175,0.003115050494670868,4.9223495,0.16155298,4.902432
S10,1075.0,1,0,0.40554094314575195,0.018279917538166046,0.40453856917533293,-0.0007014936049417803,2.0,0.049290486281173246,0.1385879707994644,100.27213194308446,4.755225656202256,34.68286615069584,28.33037299923341,9.375,34.0266227722168,-0.0006489738176001128,0.018161632120609283,1.0018486976623535,1.2856528883276042e-05,0.00226210942491889,4.9224935,0.16052711,4.905144
S10,1080.0,1,0,0.4005521833896637,0.010300391353666782,0.40070735192420803,-0.0005327901097909942,0.0,0.0,0.035022525616051015,100.89612929597783,4.9825083296538155,33.60741955268061,28.92735715870878,10.1010101010101,34.02503967285156,-0.000721994358068476,0.01830252632498741,1.002292513847351,1.351914420411049e-06,0.002339125145226717,4.929283,0.0955263,4.9077234
S10,1085.0,1,0,0.39734357595443726,0.007242812775075436,0.3975113923847546,-0.0004008077831662523,0.0,0.0,0.03225608147549899,101.51118890494236,4.742713640968872,35.70653437708877,27.430220418135537,11.11111111111111,34.02220916748047,-0.000634075291887184,0.017809802666306496,1.0022345781326294,1.3542598935600836e-06,0.002283155918121338,4.929245,0.0859107,4.90934
S10,1090.0,1,0,0.3952009379863739,0.0060380143113434315,0.3951511854105038,-0.0003343403732809423,0.0,0.0,0.03902441234178927,102.12334973605059,4.703781590370733,33.46034042434613,26.689036840995215,9.090909090909092,34.01920700073242,-0.0005754618216797326,0.01736196130514145,1.0020544528961182,1.5143428981900797e-06,0.0021105504129081964,4.9350615,0.02718439,4.912957
S10,1095.0,1,0,0.39359134435653687,0.005299429874867201,0.39363757473899064,-0.0002909601987831207,0.0,0.0,0.034849663647762055,102.51907666353705,4.434656532408648,32.55104164999947,24.738935034208755,9.0,34.01729202270508,-0.0004911923384086741,0.01711905747652054,1.0019011497497559,1.8667888070922345e-06,0.0019878745079040527,4.952118,0.04192628,4.9313254
S10,1100.0,1,0,0.3922535479068756,0.004905034322291613,0.39217239721179414,-0.00026784408341401787,0.0,0.0,0.040264005315022625,102.57240915271647,4.4318643108075,33.32926407453366,24.643945237301832,11.0,34.01416778564453,-0.0005293601796751543,0.016811158508062363,1.0016976594924927,1.9942531253036577e-06,0.0018054902320727706,4.95418,-0.0872149,4.9322543
S10,1105.0,1,0,0.3915180265903473,0.005065626464784145,0.39144690526553066,-0.00020771637053606056,2.0,0.01538167659897191,0.054818042726956354,102.69834786041461,4.418810900280032,33.31962437394895,24.48989957526566,9.473684210526317,34.01108169555664,-0.000500017104975603,0.016395164653658867,1.0005898475646973,0.00036862705019302666,0.002746479120105505,4.9420347,-0.033065032,4.9228463
S10,1110.0,1,0,0.3923707902431488,0.00701818848028779,0.3921805365122519,-3.25678238906284e-05,2.0,0.01329674023653335,0.07224693429065879,103.19058996904255,6.398793238320547,52.04972033639349,35.28676621352786,12.903225806451612,34.00983428955078,-0.0002781834154735484,0.015967093408107758,0.9996212124824524,0.00047739717410877347,0.0034106846433132887,4.9521055,-0.033824492,4.930808
S10,1115.0,1,0,0.3940017819404602,0.009700859896838665,0.39389505252936363,0.00021332042554473104,2.0,0.01223275744013011,0.06535577139733534,103.18098025782025,6.493832091155391,52.92362447407138,35.80741473671352,14.285714285714285,34.009124755859375,-4.327589568251343e-05,0.015180934220552444,0.9984031319618225,0.00048709113616496325,0.0032011200673878193,4.935182,-0.10596597,4.9155917
S10,1120.0,1,0,0.3959418535232544,0.01191637758165598,0.39600248327512194,0.00042414604590797076,2.0,0.012349813341167387,0.05942067370251228,103.15715498914369,6.539175136597847,52.822140920532284,36.11262500133769,14.285714285714285,34.00925064086914,0.00011552193319672433,0.01563374511897564,0.9972392916679382,0.0004922702210023999,0.0029715606942772865,4.937348,-0.1048132,4.916836
S10,1125.0,1,0,0.39821770787239075,0.013851432129740715,0.39814775699406457,0.000596910268443707,2.0,0.012358565770488245,0.06808993722708576,103.0499912358523,6.878172635607205,54.12658773652741,38.3196012083685,16.27906976744186,34.009666442871094,0.0001252785285985516,0.01612028479576111,0.9964730739593506,0.0006084116757847369,0.003637137124314904,4.9159455,-0.06579238,4.8949113
S10,1130.0,1,0,0.40082401037216187,0.01535014994442463,0.4007465791179785,0.0007454914765368968,2.0,0.01237942194276953,0.07034480122834005,102.5043553982472,7.709993324506693,62.87932777958895,43.021832499106736,18.181818181818183,34.01079177856445,0.00023921401689605345,0.01644982397556305,0.9948840737342834,0.0006485278136096895,0.0035708402283489704,4.9108973,-0.053925287,4.889659
S10,1135.0,1,0,0.40347301959991455,0.016240209341049194,0.4033962176241517,0.0008482523722863997,2.0,0.012382006783643318,0.07382707318881217,102.0285363769575,8.272190396916969,66.39208400474524,47.15238191033724,20.54794520547945,34.01133346557617,0.0001977736052656323,0.016376709565520287,0.9933656454086304,0.0006524359341710806,0.0033839778043329716,4.9059134,-0.06708642,4.8863683
S10,1140.0,1,0,0.40616995096206665,0.016422955319285393,0.40613404248223905,0.0008471645516999151,2.0,0.012383185671571095,0.07265817326825698,101.26587341532678,8.112596675933178,64.10282425854635,46.13986333326345,18.181818181818183,34.0117073059082,0.000247578998496252,0.016456173732876778,0.9918445944786072,0.0006510315579362214,0.003195993136614561,4.9097576,-0.05341104,4.8882275
S10,1145.0,1,0,0.4092186689376831,0.016076838597655296,0.4092266939700694,0.0008168812314555389,2.0,0.012390383357142515,0.07049982801121642,100.6977781748174,8.007280564157677,63.163996602274565,45.43650529237029,17.72151898734177,34.012874603271484,0.00036549450372255527,0.017994219437241554,0.9903020262718201,0.0006463544559665024,0.0030324445106089115,4.916633,-0.0062846118,4.896654
S10,1150.0,1,0,0.412315309047699,0.015043430030345917,0.4122968724457096,0.0007336850148805352,2.0,0.012388050866196182,0.07082404512621206,100.29803521569424,7.9823742440178,64.67567323448077,45.16433218031844,18.666666666666668,34.01520919799805,0.0004641021663349817,0.018572283908724785,0.9892190098762512,0.0006680985679849982,0.003271161112934351,4.923446,0.018521274,4.902314
S10,1155.0,1,0,0.4156785011291504,0.013508131727576256,0.4157580930531944,0.000609790304506874,2.0,0.012475369142628895,0.07001839295471035,100.30600720971337,9.064852684805661,79.58457989549771,51.500240623408686,27.142857142857142,34.01679229736328,0.0005610096961476201,0.01925952546298504,0.9878755807876587,0.0006607305840589106,0.0032591228373348713,4.9248405,0.15849003,4.9046397
S10,1160.0,1,0,0.41889238357543945,0.01068186480551958,0.41902324991782697,0.00044503506859212215,2.0,0.012611525244502264,0.08089335568423413,98.77324787927255,9.452013451260063,86.29188294677547,58.95427596304463,27.941176470588236,34.021331787109375,0.0006090235280904067,0.020449969917535782,0.9860742688179016,0.0009106284705922008,0.004010083619505167,4.936828,0.13495162,4.9142427
S10,1165.0,1,0,0.4220103919506073,0.006420363672077656,0.4214295878630633,0.0003134865919365887,1.0,0.01979287804822749,0.10137826027162776,99.50425499087665,10.36272079655314,83.33333333333333,60.18247964258217,29.166666666666668,34.02691650390625,0.0006978218641425517,0.02199576236307621,0.9856919646263123,0.0005591707886196673,0.002902982058003545,4.9456286,0.17603856,4.924857
S10,1170.0,1,0,0.4238758683204651,0.005058902781456709,0.42375047095289553,0.00018821274705871805,0.0,0.0,0.07216045290036524,98.202658104725,9.452470709275248,79.31781707642509,58.18773986693403,28.205128205128204,34.03158187866211,0.0009422747103149051,0.024647217243909836,0.9851173758506775,0.00045546944602392614,0.0020440882071852684,4.938591,0.2029715,4.9185543
S10,1175.0,1,0,0.42498448491096497,0.00486461166292429,0.42499957682451517,0.00017762671103486002,0.0,0.0,0.06909328854602417,96.9798084953195,9.604744415192306,80.20156897883399,60.62004461499481,29.333333333333332,34.03679275512695,0.0012191751466492564,0.02776607684791088,0.9853919744491577,0.0005766175454482436,0.0028846575878560543,4.957602,0.13968806,4.9377775
S10,1180.0,1,0,0.4256826639175415,0.004522004630416632,0.4256544956593815,0.0001521785259625723,0.0,0.0,0.0692553682354462,96.87420204222263,10.320941998247184,91.69175459612218,64.22987899103899,33.80281690140845,34.043251037597656,0.001524794659069422,0.03137587383389473,0.9853697419166565,0.0005853055627085268,0.0029406279791146517,4.9518085,0.1067859,4.9330897
S10,1185.0,1,0,0.42627960443496704,0.004333543125540018,0.42602418182985813,0.00015367816746314142,1.0,0.010108848316373209,0.07698999989602884,97.72519885919651,11.151721584211922,93.38470498427459,67.23427668125042,32.0,34.05078887939453,0.001701978237323845,0.03353821113705635,0.9851357340812683,0.0004647574096452445,0.002069365931674838,4.9668713,0.069204606,4.945816
S10,1190.0,1,0,0.426727294921875,0.004250398837029934,0.42672663040425163,0.00012176825129099882,0.0,0.0,0.06350585987146773,97.10310229106904,9.435219478512241,84.06780296361902,59.69181551534168,25.97402597402597,34.05628967285156,0.0017612846169337798,0.033924248069524765,0.9858394265174866,0.00043744686990976334,0.0019529411802068353,4.9694185,0.013250036,4.946755
S10,1195.0,1,0,0.4275587797164917,0.004501800052821636,0.4275303528352028,0.00013983542286416541,0.0,0.0,0.06741864538933363,96.71989178302564,9.922762117952512,85.957226271349,63.115634680736484,29.166666666666668,34.06220626831055,0.0015609005147025233,0.03185486048460007,0.9856876134872437,0.00045650260290130973,0.0019657323136925697,4.969488,-0.087105215,4.948109
S10,1200.0,1,0,0.42869406938552856,0.00467658368870616,0.42867693443154736,0.00015112179441390222,0.0,0.0,0.06608806060529496,97.28514562680623,10.214585593074519,88.32997338923896,65.21655519160754,32.3943661971831,34.06791687011719,0.0013214689834360398,0.028965815901756287,0.9854958653450012,0.00045805692207068205,0.0019657323136925697,4.9705935,-0.10741305,4.9499016
S10,1205.0,1,0,0.42977604269981384,0.00499331159517169,0.42974730740526684,0.0001861453515975786,0.0,0.0,0.06508517685227616,97.85658393522564,10.010349234623616,80.68715304598786,62.466272096651025,30.555555555555557,34.07233428955078,0.0010212193003307174,0.025223929435014725,0.9852785468101501,0.0004593796038534492,0.0019657323136925697,4.966762,-0.097484194,4.944715
S10,1210.0,1,0,0.4309326112270355,0.005213640164583921,0.4307272324615075,0.00017591952078044003,0.0,0.0,0.07467309230093665,98.25158502083787,9.02805071109272,70.30137020175061,55.50886282159377,24.358974358974358,34.07533264160156,0.0006581486019626987,0.0226548220962286,0.9848076701164246,0.0004453220753930509,0.0017911936156451702,4.967076,-0.07601428,4.9449306
S10,1215.0,1,0,0.4319186508655548,0.005613821092993021,0.43204788303451785,0.0002162002989627017,0.0,0.0,0.059902628703337193,98.20695404175177,10.150606651046617,70.4179951831072,60.40086000123582,28.37837837837838,34.07950210571289,0.0002996648388004077,0.017788512632250786,0.9850518107414246,0.0005442244582809508,0.002373634371906519,4.955013,-0.036772616,4.9351835
S10,1220.0,1,0,0.43350696563720703,0.005550393834710121,0.4333651631603223,0.0002637661423243,0.0,0.0,0.05309394539991559,99.06919559651307,9.704312147841478,69.9848762873138,56.60068622189103,25.925925925925924,34.083248138427734,0.0001283037751297584,0.015366032719612122,0.9858279824256897,0.0002838902291841805,0.0016103103989735246,4.956984,-0.0045855804,4.9367733
S10,1225.0,1,0,0.4349193871021271,0.00624821288511157,0.4349126982274537,0.000308876147547092,0.0,0.0,0.04831480271168094,99.05988763366533,8.778990177799635,63.796574032088174,52.9924705429271,20.73170731707317,34.08525085449219,-2.7813619453033416e-05,0.01446076575666666,0.9859985113143921,0.0002813243481796235,0.0016103103989735246,4.958567,0.082746126,4.940803
S10,1230.0,1,0,0.43623587489128113,0.006937337573617697,0.4361351686046736,0.00035836491499548483,0.0,0.0,0.053997153754753516,99.94718721154345,8.34531282247874,63.42324053906573,49.885655368970504,20.238095238095237,34.08549880981445,-0.00022938423234213271,0.014597708359360695,0.9862114787101746,0.00028102757642045617,0.0016103103989735246,4.9498434,-0.003920391,4.9291954
S10,1235.0,1,0,0.43776020407676697,0.007345207966864109,0.4377756193714513,0.0003958992594755704,0.0,0.0,0.045563984343329436,100.2821173162742,8.063320738713772,56.46112995151885,47.86761898032892,17.24137931034483,34.084415435791016,-0.00038581413950267124,0.015072164125740528,0.9858149290084839,0.00015965780767146498,0.0007697408436797559,4.9463124,0.01859341,4.928952
S10,1240.0,1,0,0.43968430161476135,0.0073732114396989346,0.4397133524657351,0.0003993137796528197,0.0,0.0,0.04431774178649173,100.332877928923,7.643537364292269,54.07644730173921,46.291794718631806,15.555555555555555,34.082252502441406,-0.00037824439038824296,0.015543976798653603,0.9856605529785156,0.00014983201981522143,0.0007137705688364804,4.949294,-0.027780883,4.928644
S10,1245.0,1,0,0.44154447317123413,0.007189424242824316,0.4414464957666959,0.0004027351705452286,0.0,0.0,0.04900098025590463,100.8139934503974,7.584243966884913,56.04708771797752,46.019686824703484,17.77777777777778,34.07841873168945,-0.00038192509408576546,0.0156259685754776,0.9853760004043579,0.00014790303248446435,0.0007137705688364804,4.929651,-0.071520746,4.909672
S10,1250.0,1,0,0.44332465529441833,0.006452500354498625,0.44307587568423124,0.0003441848575991915,0.0,0.0,0.05480110150150014,100.98402755098951,8.728501932570609,60.74415714981079,51.285083992717944,14.772727272727273,34.076168060302734,-0.00039827991900788983,0.015978649258613586,0.984752893447876,0.00015236990293487906,0.0007405936485156417,4.932619,-0.05807081,4.9119897
S10,1255.0,1,0,0.4445664584636688,0.0057500433176755905,0.44461836037577773,0.00029272643587121823,0.0,0.0,0.041905144618487156,101.80310054427149,8.749576967442689,60.869000313590035,47.99269053156829,16.483516483516482,34.0716667175293,-0.0006934277466883543,0.020467132329940796,0.9851065278053284,0.0001330733357463032,0.0007278025150299072,4.9480042,-0.034666214,4.9280167
S10,1260.0,1,0,0.44427865743637085,0.006762646604329348,0.4444703282351625,0.00012814255382374593,0.0,0.0,0.058626422342401424,101.79746987444315,9.391780327274818,68.128394147231,51.981407455068144,21.839080459770116,34.070167541503906,-0.0006040496791732113,0.020695911720395088,0.9863182306289673,0.0008154837996698916,0.0036132405512034893,4.9457803,-0.03237529,4.9245787
S10,1265.0,1,0,0.44377249479293823,0.031394392251968384,0.44207920710115634,-0.00018118218281600555,2.0,0.20058608540554948,0.29360174650044335,101.31110541550203,9.866627329037298,72.45014449606019,55.26873480175827,24.358974358974358,34.071998596191406,-0.00028744024374318744,0.02260572649538517,0.9868009090423584,0.001595855806954205,0.0061026629991829395,4.938678,-0.059067015,4.9185476
